Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2006,2006,1000 US$,37363,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2007,2007,1000 US$,25701,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2008,2008,1000 US$,53217,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2009,2009,1000 US$,42008,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2010,2010,1000 US$,47954,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2011,2011,1000 US$,60726,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2012,2012,1000 US$,51582,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2013,2013,1000 US$,68007,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2014,2014,1000 US$,83448,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2015,2015,1000 US$,120770,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2016,2016,1000 US$,115790,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2017,2017,1000 US$,84530,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2018,2018,1000 US$,82550,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green",2019,2019,1000 US$,66722,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1961,1961,1000 US$,17710,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1962,1962,1000 US$,19320,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1963,1963,1000 US$,20930,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1964,1964,1000 US$,26152,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1965,1965,1000 US$,32573,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1966,1966,1000 US$,31181,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1967,1967,1000 US$,46556,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1968,1968,1000 US$,38815,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1969,1969,1000 US$,31898,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1970,1970,1000 US$,51840,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1971,1971,1000 US$,48301,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1972,1972,1000 US$,51489,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1973,1973,1000 US$,64461,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1974,1974,1000 US$,71777,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1975,1975,1000 US$,60548,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1976,1976,1000 US$,70093,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1977,1977,1000 US$,69186,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1978,1978,1000 US$,62125,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1979,1979,1000 US$,74705,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1980,1980,1000 US$,82091,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1981,1981,1000 US$,60376,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1982,1982,1000 US$,58678,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1983,1983,1000 US$,65367,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1984,1984,1000 US$,118498,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1985,1985,1000 US$,158910,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1986,1986,1000 US$,170316,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1987,1987,1000 US$,118339,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1988,1988,1000 US$,133150,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1989,1989,1000 US$,109321,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1990,1990,1000 US$,161003,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1991,1991,1000 US$,160209,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1992,1992,1000 US$,119012,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1993,1993,1000 US$,152470,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1994,1994,1000 US$,149755,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1995,1995,1000 US$,163394,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1996,1996,1000 US$,118516,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1997,1997,1000 US$,116294,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1998,1998,1000 US$,100579,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",1999,1999,1000 US$,96650,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2000,2000,1000 US$,89936,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2001,2001,1000 US$,78956,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2002,2002,1000 US$,74625,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2003,2003,1000 US$,94493,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2004,2004,1000 US$,85702,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2005,2005,1000 US$,107856,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2006,2006,1000 US$,107148,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2007,2007,1000 US$,78409,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2008,2008,1000 US$,82128,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2009,2009,1000 US$,74738,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2010,2010,1000 US$,78892,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2011,2011,1000 US$,71485,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2012,2012,1000 US$,103509,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2013,2013,1000 US$,114594,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2014,2014,1000 US$,101925,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2015,2015,1000 US$,101768,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2016,2016,1000 US$,116423,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2017,2017,1000 US$,83443,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2018,2018,1000 US$,127197,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,58,Gross Production Value (constant 2014-2016 thousand US$),401,"Chillies and peppers, green",2019,2019,1000 US$,95145,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1961,1961,1000 Int. $,15239,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1962,1962,1000 Int. $,15986,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1963,1963,1000 Int. $,12167,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1964,1964,1000 Int. $,11328,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1965,1965,1000 Int. $,13308,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1966,1966,1000 Int. $,13280,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1967,1967,1000 Int. $,16002,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1968,1968,1000 Int. $,14543,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1969,1969,1000 Int. $,14401,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1970,1970,1000 Int. $,15916,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1971,1971,1000 Int. $,17330,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1972,1972,1000 Int. $,18190,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1973,1973,1000 Int. $,19161,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1974,1974,1000 Int. $,21988,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1975,1975,1000 Int. $,23188,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1976,1976,1000 Int. $,24324,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1977,1977,1000 Int. $,25610,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1978,1978,1000 Int. $,24332,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1979,1979,1000 Int. $,28277,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1980,1980,1000 Int. $,27857,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1981,1981,1000 Int. $,24612,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1982,1982,1000 Int. $,28128,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1983,1983,1000 Int. $,39688,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1984,1984,1000 Int. $,15284,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1985,1985,1000 Int. $,17366,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1986,1986,1000 Int. $,23789,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1987,1987,1000 Int. $,23432,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1988,1988,1000 Int. $,24654,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1989,1989,1000 Int. $,32067,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1990,1990,1000 Int. $,25403,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1991,1991,1000 Int. $,17337,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1992,1992,1000 Int. $,34291,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1993,1993,1000 Int. $,30343,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1994,1994,1000 Int. $,34545,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1995,1995,1000 Int. $,32529,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1996,1996,1000 Int. $,26363,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1997,1997,1000 Int. $,30792,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1998,1998,1000 Int. $,23105,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",1999,1999,1000 Int. $,43886,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2000,2000,1000 Int. $,32925,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2001,2001,1000 Int. $,28664,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2002,2002,1000 Int. $,27856,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2003,2003,1000 Int. $,28244,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2004,2004,1000 Int. $,32054,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2005,2005,1000 Int. $,45510,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2006,2006,1000 Int. $,55958,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2007,2007,1000 Int. $,62134,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2008,2008,1000 Int. $,44419,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2009,2009,1000 Int. $,53281,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2010,2010,1000 Int. $,50282,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2011,2011,1000 Int. $,49154,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2012,2012,1000 Int. $,58811,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2013,2013,1000 Int. $,52152,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2014,2014,1000 Int. $,68354,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2015,2015,1000 Int. $,56647,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2016,2016,1000 Int. $,53680,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2017,2017,1000 Int. $,46372,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2018,2018,1000 Int. $,37114,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,152,Gross Production Value (constant 2014-2016 thousand I$),403,"Onions, dry",2019,2019,1000 Int. $,32002,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1991,1991,1000 SLC,1318006,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1992,1992,1000 SLC,1851827,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1993,1993,1000 SLC,1728239,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1994,1994,1000 SLC,2372370,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1995,1995,1000 SLC,1962123,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1996,1996,1000 SLC,1928270,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1997,1997,1000 SLC,2216721,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1998,1998,1000 SLC,2130987,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",1999,1999,1000 SLC,3620857,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2000,2000,1000 SLC,2848532,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2001,2001,1000 SLC,2689876,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2002,2002,1000 SLC,2280949,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2003,2003,1000 SLC,2195333,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2004,2004,1000 SLC,2665471,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2005,2005,1000 SLC,4217115,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2006,2006,1000 SLC,6221331,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2007,2007,1000 SLC,7221280,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2008,2008,1000 SLC,7012895,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2009,2009,1000 SLC,9433016,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2010,2010,1000 SLC,8899745,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2011,2011,1000 SLC,14573164,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2012,2012,1000 SLC,9735707,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2013,2013,1000 SLC,15562237,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2014,2014,1000 SLC,12207868,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2015,2015,1000 SLC,11353214,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2016,2016,1000 SLC,11973071,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2017,2017,1000 SLC,18756483,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2018,2018,1000 SLC,9657043,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,56,Gross Production Value (current thousand SLC),403,"Onions, dry",2019,2019,1000 SLC,10424053,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,55,Gross Production Value (constant 2014-2016 thousand SLC),403,"Onions, dry",1961,1961,1000 SLC,3058331,Fc,Calculated data
QV,Value of Agricultural Production,38,Sri Lanka,55,Gross Production Value (constant 2014-2016 thousand SLC),403,"Onions, dry",1962,1962,1000 SLC,3208184,Fc,Calculated data
